Date,COTY count,COTY polarity mean,COTY polarity std,COTY subjectivity mean,COTY subjectivity std,COTY Watchlist count,DVN count,DVN polarity mean,DVN polarity std,DVN subjectivity mean,DVN subjectivity std,DVN Watchlist count,SLB count,SLB polarity mean,SLB polarity std,SLB subjectivity mean,SLB subjectivity std,SLB Watchlist count,SWKS count,SWKS polarity mean,SWKS polarity std,SWKS subjectivity mean,SWKS subjectivity std,SWKS Watchlist count,NFX count,NFX polarity mean,NFX polarity std,NFX subjectivity mean,NFX subjectivity std,NFX Watchlist count,HAL count,HAL polarity mean,HAL polarity std,HAL subjectivity mean,HAL subjectivity std,HAL Watchlist count,TIF count,TIF polarity mean,TIF polarity std,TIF subjectivity mean,TIF subjectivity std,TIF Watchlist count,AMG count,AMG polarity mean,AMG polarity std,AMG subjectivity mean,AMG subjectivity std,AMG Watchlist count,NBL count,NBL polarity mean,NBL polarity std,NBL subjectivity mean,NBL subjectivity std,NBL Watchlist count,BHGE count,BHGE polarity mean,BHGE polarity std,BHGE subjectivity mean,BHGE subjectivity std,BHGE Watchlist count,FTI count,FTI polarity mean,FTI polarity std,FTI subjectivity mean,FTI subjectivity std,FTI Watchlist count
2018-09-28,2.0,0.1,0.14142135623730953,0.3,0.4242640687119285,1376.0,18.0,0.09086419753086421,0.18344858946143286,0.20234567901234568,0.2412768289540198,3161.0,8.0,-0.08819444444444445,0.17503936317186483,0.24861111111111112,0.29736867775786985,5591.0,7.0,0.2662337662337662,0.3497334644596195,0.413961038961039,0.2898304415829403,9309.0,10.0,0.021666666666666664,0.06851601597031487,0.11499999999999999,0.2560924312300802,919.0,12.0,0.02604166666666667,0.18832834701095527,0.3645833333333333,0.3914510205825903,7781.0,9.0,-0.003030303030303031,0.058597150383426076,0.23804713804713806,0.31798374466509705,3079.0,3.0,0.3333333333333333,0.2886751345948129,0.43333333333333335,0.11547005383792514,260.0,9.0,0.2625,0.23566312688878588,0.4833333333333334,0.39051248379533265,1322.0,6.0,0.08750000000000001,0.10925886691706078,0.5125000000000001,0.3330728148618557,2011.0,1.0,0.0,,0.0,,415.0
2018-10-05,12.0,0.05744047619047619,0.14983338251873915,0.2642857142857143,0.31956893507842943,1376.0,4.0,0.08611111111111111,0.20374578689880277,0.5722222222222222,0.3433674920080543,3161.0,10.0,0.12926262626262625,0.2754216124149418,0.39778282828282824,0.39838262644432887,5591.0,16.0,0.04974296536796539,0.3018493513772038,0.31895968614718617,0.3356004319455071,9309.0,2.0,0.55,0.6363961030678927,0.375,0.10606601717798214,919.0,14.0,0.043080357142857136,0.1273179889737331,0.16130952380952382,0.25216174650023027,7781.0,10.0,0.03499999999999999,0.249499498997493,0.135,0.20282723902101735,3079.0,1.0,0.0,,0.4,,260.0,1.0,0.6,,0.9,,1322.0,5.0,0.15888888888888889,0.3355849876717033,0.42777777777777787,0.2919707409660203,2011.0,2.0,0.0,0.0,0.15,0.21213203435596426,415.0
2018-10-11,3.0,0.0,0.0,0.0,0.0,1376.0,13.0,0.10419871794871795,0.28770526395993595,0.43339743589743596,0.3032330537726468,3161.0,12.0,0.036342592592592586,0.13260247045293205,0.22175925925925924,0.32519059708035836,5591.0,13.0,0.0558531746031746,0.21439367350756616,0.26138583638583635,0.20103135598261596,9309.0,1.0,-0.16666666666666666,,0.16666666666666666,,919.0,8.0,-0.0125,0.03535533905932738,0.0625,0.1407885953173359,7781.0,14.0,-0.0221938775510204,0.34609329695200824,0.32942176870748296,0.32175008630678587,3079.0,6.0,0.1487962962962963,0.2737418845218316,0.2984259259259259,0.21306418689358736,260.0,2.0,0.3,0.4242640687119285,0.6,0.4242640687119285,1322.0,6.0,0.17407407407407408,0.19294394588880998,0.2740740740740741,0.2348276664318127,2011.0,3.0,0.0,0.0,0.0,0.0,415.0
2018-10-12,6.0,0.04027777777777778,0.06880258931389353,0.17916666666666667,0.278575244174113,1376.0,13.0,0.11474358974358977,0.2373696973486153,0.3128205128205128,0.33805022680136726,3161.0,13.0,0.016130536130536114,0.21337917586847377,0.31906759906759913,0.2307359521341688,5591.0,9.0,0.05529100529100528,0.19678458998388879,0.2587301587301587,0.25768241452875595,9309.0,4.0,0.041666666666666664,0.08333333333333333,0.2,0.2449489742783178,919.0,12.0,0.07896296296296297,0.1363481492639585,0.2339537037037037,0.2607478989322937,7781.0,6.0,0.05072150072150072,0.07911090086175236,0.14895382395382395,0.23319275562978348,3079.0,4.0,0.125,0.25,0.125,0.25,260.0,5.0,0.1983333333333333,0.24582627108499927,0.36500000000000005,0.37897889123274403,1322.0,5.0,0.08533333333333333,0.08211103593441153,0.37299999999999994,0.21741665069630703,2011.0,5.0,0.03333333333333333,0.07453559924999298,0.1,0.22360679774997896,415.0
2018-10-16,4.0,-0.13333333333333333,0.4496912521077347,0.45,0.42031734043061636,1376.0,15.0,0.03274009940676606,0.18929435171057407,0.2515568382235049,0.2766355519850366,3161.0,5.0,0.04222222222222222,0.14977349153115213,0.45777777777777773,0.36594204492913024,5591.0,10.0,0.1280952380952381,0.24935745090531275,0.20785714285714282,0.22462995521533932,9309.0,2.0,0.08333333333333333,0.11785113019775792,0.75,0.3535533905932738,919.0,10.0,0.0461111111111111,0.12166117017856645,0.24305555555555558,0.33030841990989945,7781.0,4.0,0.041666666666666664,0.08333333333333333,0.14166666666666666,0.24094720491334934,3079.0,2.0,0.0,0.0,0.15,0.21213203435596426,260.0,1.0,0.16666666666666666,,0.5,,1322.0,1.0,0.16666666666666666,,0.5,,2011.0,2.0,0.08333333333333333,0.11785113019775792,0.25,0.3535533905932738,415.0
2018-10-22,2.0,-0.15833333333333335,0.22391714737574006,0.26666666666666666,0.37712361663282534,1376.0,7.0,0.20174603174603176,0.364636273556191,0.4406349206349206,0.2269559312047048,3161.0,18.0,-0.002879789963123303,0.24720094949250127,0.2587413820747154,0.2699051752343926,5591.0,5.0,0.02666666666666666,0.22317158321693997,0.3466666666666666,0.4253103442063088,9309.0,2.0,-0.15833333333333335,0.22391714737574006,0.41666666666666663,0.16499158227686112,919.0,89.0,0.056935412174176206,0.2646848885552477,0.27563647442860933,0.2965695964270215,7781.0,3.0,-0.03282828282828284,0.28333468373253523,0.4868686868686869,0.2666896225197344,3079.0,3.0,0.5333333333333333,0.5033222956847166,0.43333333333333335,0.3883726732577014,260.0,2.0,-0.14583333333333334,0.24159481690540377,0.6166666666666667,0.11785113019775786,1322.0,5.0,-0.14833333333333334,0.20364729858807906,0.30166666666666664,0.2872523087616336,2011.0,3.0,-0.038888888888888896,0.26051942417096347,0.5111111111111111,0.5003702332976756,415.0
2018-10-23,4.0,0.09166666666666667,0.10671873729054747,0.275,0.2217355782608345,1376.0,10.0,-0.054523809523809516,0.22376857105903403,0.37976190476190474,0.3415064701966758,3161.0,24.0,0.06510582010582011,0.1816672005702947,0.2643584656084656,0.3215855438231779,5591.0,7.0,0.17074829931972788,0.14936698305456317,0.36768707482993196,0.2487529636588423,9309.0,2.0,0.3333333333333333,0.23570226039551584,0.5,0.0,919.0,17.0,0.03388294711824124,0.19659498370042944,0.29322638146167557,0.23341517506986978,7781.0,1.0,0.175,,0.44999999999999996,,3079.0,1.0,-0.1,,0.4,,260.0,4.0,0.3416666666666667,0.305959329178097,0.575,0.42720018726587655,1322.0,2.0,0.20833333333333331,0.01178511301977576,0.7,0.42426406871192857,2011.0,4.0,0.14791666666666667,0.1833806757055449,0.475,0.3304037933599835,415.0
2018-10-29,7.0,-0.07142857142857142,0.18898223650461363,0.27142857142857146,0.32513733362117264,1376.0,9.0,0.0962962962962963,0.16667245360323782,0.42500000000000004,0.362284418654736,3161.0,13.0,0.07350427350427349,0.1787898542026699,0.24893162393162394,0.2596876548137744,5591.0,3.0,0.0,0.0,0.43333333333333335,0.5131601439446883,9309.0,4.0,0.1,0.2,0.35000000000000003,0.28867513459481287,919.0,8.0,-0.11619318181818183,0.2856191040173837,0.3401515151515151,0.34339306686848503,7781.0,2.0,-0.05,0.07071067811865477,0.06666666666666667,0.09428090415820634,3079.0,14.0,0.006525974025974025,0.03924656242123087,0.14821428571428572,0.2919536787736208,260.0,6.0,0.035,0.06244997998398398,0.48999999999999994,0.18493242008906927,1322.0,11.0,0.10974747474747472,0.19883167451985143,0.2531313131313131,0.2611663384534647,2011.0,3.0,0.0,0.0,0.09999999999999999,0.17320508075688773,415.0
2018-10-30,4.0,0.0,0.0,0.075,0.15,1376.0,8.0,0.019166666666666665,0.24198747179954688,0.45965277777777774,0.26369758103104124,3161.0,15.0,0.05798941798941799,0.18659583654206116,0.22746031746031742,0.32709525773719916,5591.0,7.0,0.1530591630591631,0.2359556085225164,0.2838816738816739,0.2713094888650831,9309.0,4.0,0.08833333333333335,0.08491826135237998,0.4825,0.09251126057585284,919.0,5.0,0.053523809523809515,0.09278849721500775,0.23504761904761903,0.1912334945377158,7781.0,5.0,0.08,0.23874672772626646,0.13999999999999999,0.20869967789998037,3079.0,3.0,0.0,0.0,0.19999999999999998,0.17320508075688773,260.0,4.0,0.09208333333333335,0.1803565142217553,0.41,0.1792783889394947,1322.0,22.0,0.08506198347107438,0.208525222708427,0.23590909090909087,0.28782698326316153,2011.0,1.0,0.05333333333333334,,0.37999999999999995,,415.0
2018-11-01,1.0,0.44999999999999996,,0.35000000000000003,,1376.0,5.0,-0.04333333333333332,0.2839698732064528,0.3377777777777778,0.2312539622616841,3161.0,8.0,-0.05486111111111111,0.09028846090636114,0.10347222222222223,0.12538960447362812,5591.0,12.0,0.09692460317460318,0.20813593513536927,0.1972387566137566,0.27552005149401027,9309.0,108.0,0.13067510978390612,0.2442263179580498,0.2740854421641456,0.2612241613579424,919.0,4.0,-0.006249999999999992,0.012499999999999983,0.22291666666666668,0.18045403128610732,7781.0,6.0,0.049999999999999996,0.1224744871391589,0.1111111111111111,0.1928346057770368,3079.0,4.0,0.1,0.27080128015453203,0.275,0.32015621187164245,260.0,22.0,0.14523415977961432,0.19380095577159573,0.35421487603305785,0.3282883326312776,1322.0,9.0,0.02479423868312757,0.14922767691683136,0.2977366255144033,0.35590234074381816,2011.0,1.0,-0.23333333333333328,,0.25555555555555554,,415.0
2018-11-02,3.0,-0.07592592592592594,0.13150756131541477,0.2111111111111111,0.18358568490953672,1376.0,11.0,0.052272727272727276,0.13060175412994338,0.2825757575757576,0.29003004024139334,3161.0,13.0,0.058608058608058615,0.13997940966424105,0.2393772893772894,0.29960072854769704,5591.0,23.0,0.09838681849551413,0.20896640143524742,0.2109178743961353,0.2869569535196502,9309.0,18.0,0.009034792368125698,0.08570709239591191,0.1360830527497194,0.18330613684852165,919.0,14.0,0.08611111111111111,0.2038913924250684,0.2865079365079365,0.30085123208123504,7781.0,6.0,-0.008333333333333333,0.020412414523193152,0.12777777777777777,0.17690759253434063,3079.0,2.0,0.049999999999999996,0.12213662584131274,0.4636363636363636,0.012856486930664506,260.0,7.0,0.020476190476190478,0.08125015262500927,0.3628571428571428,0.3439822808282565,1322.0,4.0,-0.038888888888888896,0.07777777777777779,0.14722222222222223,0.17005808738904407,2011.0,2.0,0.0625,0.08838834764831845,0.42499999999999993,0.17677669529663687,415.0
2018-11-13,7.0,-0.007792207792207794,0.04404748609273998,0.1400974025974026,0.12646607886885936,1376.0,5.0,0.13999999999999999,0.31304951684997057,0.18000000000000002,0.2683281572999748,3161.0,26.0,0.0500206043956044,0.2032156937367934,0.25200549450549453,0.2856001214221694,5591.0,19.0,0.05822639933166248,0.2455989810300445,0.26222055137844613,0.26996156726368725,9309.0,5.0,0.07,0.15652475842498528,0.12666666666666665,0.2832352771499733,919.0,28.0,-0.013293650793650793,0.24267663837552866,0.2479365079365079,0.2914815150965069,7781.0,6.0,0.0,0.0,0.09999999999999999,0.15491933384829668,3079.0,1.0,0.0,,0.0,,260.0,2.0,0.125,0.1767766952966369,0.6125,0.4419417382415922,1322.0,33.0,0.0761248852157943,0.1727181476453232,0.24529384756657482,0.2637174257652546,2011.0,1.0,0.0,,0.3,,415.0
2018-11-16,40.0,0.03596834415584415,0.14005564338591261,0.26723376623376616,0.3096921487108174,1376.0,66.0,0.02352024028160392,0.23172691496341058,0.27281718702173247,0.2942213143348661,3161.0,10.0,-0.03208333333333334,0.08958171833169566,0.13958333333333334,0.16920805459770744,5591.0,3.0,0.004166666666666667,0.007216878364870323,0.08333333333333333,0.14433756729740646,9309.0,8.0,-0.08407738095238096,0.2314960792017417,0.42552083333333335,0.34413432479393385,919.0,7.0,-0.05273809523809524,0.1328783158585208,0.2975793650793651,0.21132693124514096,7781.0,5.0,0.08681818181818182,0.1381839779203894,0.24272727272727274,0.14834718417395593,3079.0,5.0,0.02727272727272727,0.06098367211363062,0.2309090909090909,0.2179544269598692,260.0,4.0,0.190625,0.32840761638549126,0.42812500000000003,0.3700190028903921,1322.0,10.0,-0.0015151515151515138,0.04501470698011554,0.21356060606060606,0.2910341100786338,2011.0,1.0,0.0,,0.3,,415.0
2018-11-20,5.0,0.025,0.03423265984407288,0.41,0.2792848008753788,1376.0,26.0,0.03266559829059829,0.2278411565592786,0.2971866096866097,0.2774064778663691,3161.0,14.0,0.0024147727272727237,0.2732745717255305,0.31065340909090905,0.30781308742251484,5591.0,17.0,0.15588235294117647,0.3638476470916332,0.3293137254901961,0.2781143467519809,9309.0,4.0,-0.041666666666666664,0.08333333333333333,0.0625,0.125,919.0,8.0,0.06250000000000003,0.377728171346236,0.35833333333333334,0.349943306065879,7781.0,3.0,0.0,0.0,0.0,0.0,3079.0,3.0,-0.05555555555555555,0.09622504486493763,0.15555555555555556,0.15030832509409647,260.0,1.0,0.0,,0.0,,1322.0,8.0,0.0328125,0.07100600452476839,0.225,0.3654742515847438,2011.0,1.0,0.0,,0.3,,415.0
2018-11-26,2.0,-0.06666666666666665,0.37712361663282534,0.4833333333333333,0.2592724864350674,1376.0,4.0,0.03125,0.0625,0.1875,0.225,3161.0,20.0,0.12916666666666665,0.22516238454769635,0.1811111111111111,0.22347890283647684,5591.0,7.0,0.0994047619047619,0.14661355910790008,0.6505952380952381,0.37084447994661895,9309.0,1.0,0.10714285714285714,,0.7142857142857143,,919.0,24.0,0.047817460317460314,0.1745162984194111,0.11669973544973544,0.20398610786815355,7781.0,11.0,0.18818181818181817,0.3121159458220032,0.34515151515151515,0.3660217468838691,3079.0,2.0,0.0,0.0,0.0,0.0,260.0,2.0,0.21704545454545454,0.30694862546961493,0.2943181818181818,0.4162287643802632,1322.0,1.0,0.21428571428571427,,0.42857142857142855,,2011.0,8.0,0.125,0.23145502494313785,0.23125,0.2576507880279596,415.0
2018-11-27,5.0,0.12545454545454546,0.1656629556540419,0.48818181818181816,0.32720327545896355,1376.0,11.0,0.043044733044733045,0.09629850966592969,0.23668109668109666,0.2216389221555817,3161.0,7.0,0.0,0.0,0.2785714285714286,0.36952350269992174,5591.0,4.0,-0.012499999999999997,0.10307764064044152,0.2625,0.18874586088176873,9309.0,2.0,0.1375,0.5126524163602469,0.5427083333333333,0.060398704226350956,919.0,9.0,0.014814814814814817,0.07286042804780002,0.04691358024691358,0.10315662575707746,7781.0,35.0,0.0796031746031746,0.19429628208719785,0.14887301587301585,0.2535690941475229,3079.0,1.0,0.0,,0.0,,260.0,1.0,0.2,,0.3,,1322.0,3.0,0.075,0.1299038105676658,0.2333333333333333,0.20816659994661327,2011.0,1.0,0.0,,0.0,,415.0
2018-11-28,5.0,0.12306313131313132,0.2624734974183211,0.4871641414141414,0.3886701486601382,1376.0,21.0,-0.00529100529100529,0.13047250538701075,0.2146825396825397,0.21646918146834018,3161.0,8.0,0.07414772727272725,0.34200891313633763,0.2929924242424243,0.22835519634383641,5591.0,15.0,0.16277777777777777,0.20341495889596098,0.19666666666666668,0.23026899383939978,9309.0,3.0,-0.044444444444444446,0.0769800358919501,0.38888888888888884,0.0838870492807861,919.0,5.0,-0.007222222222222213,0.3204910391459323,0.3705555555555555,0.21372287929887732,7781.0,227.0,0.06500936043887585,0.22850550840705017,0.24050853881801013,0.2958121867404366,3079.0,1.0,-0.024999999999999994,,0.3,,260.0,2.0,0.16666666666666666,0.23570226039551584,0.5,0.7071067811865476,1322.0,1.0,0.0,,0.0,,2011.0,1.0,0.2333333333333333,,0.2555555555555556,,415.0
2018-11-30,4.0,-0.038888888888888896,0.07777777777777779,0.07222222222222223,0.14444444444444446,1376.0,16.0,0.09797453703703704,0.18350292030171964,0.3178240740740741,0.3254049392458521,3161.0,18.0,0.04027777777777777,0.13803742269891697,0.1851851851851852,0.2651851547571214,5591.0,2.0,0.0,0.0,0.15,0.21213203435596426,9309.0,4.0,0.23333333333333334,0.27080128015453203,0.30833333333333335,0.36855573979159967,919.0,11.0,0.13087121212121214,0.16821370073855937,0.3505050505050505,0.36601334511066963,7781.0,43.0,0.04944945020526417,0.15362780284409824,0.21161040402319473,0.2641453801080259,3079.0,1.0,0.0,,0.3,,260.0,9.0,0.07222222222222222,0.4323707257024282,0.3111111111111111,0.3586239131891669,1322.0,5.0,0.14466666666666667,0.2831049188229134,0.44200000000000006,0.3672876895753249,2011.0,2.0,0.0,0.0,0.0,0.0,415.0
2018-12-02,1.0,0.0,,0.3,,1376.0,3.0,0.0,0.0,0.3,0.0,3161.0,7.0,0.03571428571428571,0.14351041110399657,0.15476190476190474,0.22458073812441695,5591.0,12.0,0.0828125,0.1692697406724641,0.23211805555555554,0.255789124742002,9309.0,4.0,0.05965909090909091,0.11931818181818182,0.3431818181818182,0.3193808576471122,919.0,3.0,0.18333333333333335,0.17559422921421233,0.5277777777777778,0.5023094811118091,7781.0,3.0,0.0,0.0,0.19999999999999998,0.17320508075688773,3079.0,1.0,0.0,,0.3,,260.0,2.0,0.17500000000000002,0.24748737341529167,0.44166666666666665,0.20034692133618848,1322.0,2.0,0.0,0.0,0.15,0.21213203435596426,2011.0,2.0,0.0,0.0,0.15,0.21213203435596426,415.0
2018-12-06,14.0,0.05154761904761905,0.17042293886038765,0.274047619047619,0.3143408687929636,1376.0,4.0,0.0,0.0,0.0,0.0,3161.0,22.0,-0.06646464646464646,0.22246220807761338,0.196010101010101,0.30568562101233826,5591.0,3.0,0.13749999999999998,0.5079062413477511,0.3875,0.3361082414937188,9309.0,3.0,0.5270833333333333,0.45656381901474996,0.6833333333333332,0.3547299442298794,919.0,21.0,0.08096655328798186,0.3286370448115857,0.35487528344671204,0.36714677611279734,7781.0,14.0,-0.02582766439909296,0.13858591309276705,0.20734126984126983,0.30018812822990554,3079.0,3.0,0.0,0.0,0.0,0.0,260.0,5.0,0.010000000000000009,0.49040799340956914,0.48,0.47644516998286385,1322.0,2.0,0.1,0.14142135623730953,0.325,0.31819805153394637,2011.0,3.0,-0.0015151515151515225,0.17966528413989408,0.26717171717171717,0.0762157860034177,415.0
2018-12-07,11.0,0.007070707070707071,0.06111570230687366,0.17676767676767674,0.22117556544963118,1376.0,11.0,0.2333333333333333,0.30368111930480995,0.40606060606060607,0.3115617227303557,3161.0,16.0,0.07912540584415585,0.16721395586872342,0.29508319805194805,0.33315168589636257,5591.0,5.0,-0.03555555555555555,0.07950463919999251,0.2822222222222222,0.21149088647440198,9309.0,3.0,0.04722222222222222,0.11190687265824269,0.4305555555555555,0.18111025903003378,919.0,27.0,0.07048416261379224,0.17059794003284257,0.16529024816061855,0.24561303807505627,7781.0,18.0,-0.05890790343915342,0.3662765391318504,0.36247519841269843,0.3778390673338274,3079.0,1.0,0.0,,0.4,,260.0,3.0,0.0,0.0,0.2333333333333333,0.20816659994661327,1322.0,2.0,-0.07777777777777779,0.10999438818457409,0.14444444444444446,0.2042752923427804,2011.0,3.0,-0.13333333333333333,0.23094010767585033,0.2333333333333333,0.40414518843273806,415.0
2018-12-13,4.0,0.02604166666666667,0.20750878495459738,0.41666666666666663,0.15456030825826172,1376.0,5.0,0.030000000000000006,0.09746794344808965,0.34,0.4098780306383839,3161.0,18.0,-0.03462411816578483,0.1802004285655275,0.3120656966490299,0.2764497621394427,5591.0,8.0,0.11875,0.1850434311954127,0.24583333333333335,0.22391714737574003,9309.0,1.0,0.0,,0.3,,919.0,16.0,-0.021875,0.15488571055243713,0.203125,0.22543938579287046,7781.0,5.0,0.07333333333333333,0.20330600909302537,0.2311111111111111,0.3064532268502219,3079.0,1.0,0.0,,0.3,,260.0,2.0,-0.06875,0.09722718241315029,0.33125,0.04419417382415922,1322.0,4.0,0.3275,0.3578058132562969,0.5725,0.11982626312012466,2011.0,5.0,0.03333333333333333,0.07453559924999298,0.1,0.223606797749979,415.0
2018-12-14,13.0,-0.00993589743589743,0.2337764793722677,0.38055555555555554,0.365285699111406,1376.0,10.0,-0.022500000000000003,0.14740816350075955,0.25333333333333335,0.32959009334266953,3161.0,39.0,0.0077177452177452175,0.26722240922313906,0.27603530728530734,0.3395231575782339,5591.0,5.0,0.2853333333333333,0.4152214937703597,0.2513333333333333,0.24462669973292409,9309.0,10.0,-0.04884920634920635,0.1303993251554923,0.3206349206349206,0.3255476163710945,919.0,14.0,-0.025616496598639463,0.30170009804094206,0.272546768707483,0.2996044529732755,7781.0,5.0,0.0030555555555555557,0.07022066190249628,0.21500000000000002,0.2261936786183769,3079.0,8.0,0.0,0.0,0.0875,0.16420805617960926,260.0,1.0,-0.1375,,0.3625,,1322.0,6.0,0.14907407407407405,0.2422226469585131,0.35648148148148145,0.2066313191595436,2011.0,4.0,0.125,0.25,0.225,0.45,415.0
2018-12-19,3.0,0.033333333333333326,0.05773502691896256,0.2388888888888889,0.21495046802392337,1376.0,9.0,0.0890873015873016,0.2838674187913209,0.27724867724867724,0.26840185648271153,3161.0,27.0,-0.025432098765432096,0.12678940796760663,0.1930246913580247,0.2997891128566898,5591.0,10.0,-0.1123611111111111,0.40231905018441455,0.5816666666666667,0.34856210614198213,9309.0,7.0,0.17142857142857143,0.2984084768360628,0.2,0.2645751311064591,919.0,12.0,0.10083333333333333,0.2385737291539541,0.2783333333333333,0.2691681911956076,7781.0,6.0,0.14166666666666666,0.20103896803024698,0.44999999999999996,0.32710854467592254,3079.0,3.0,0.041666666666666664,0.07216878364870323,0.28333333333333327,0.27537852736430507,260.0,1.0,0.0,,0.3,,1322.0,11.0,0.06227272727272728,0.15282937604341051,0.1990909090909091,0.27714453072195183,2011.0,3.0,-0.03333333333333333,0.05773502691896258,0.06666666666666667,0.11547005383792516,415.0
2018-12-20,13.0,0.03173076923076923,0.1778499619745784,0.23237179487179488,0.28730948723108923,1376.0,16.0,-0.05782412574404762,0.3628565322046966,0.27920386904761907,0.38188523363450944,3161.0,26.0,0.0775815850815851,0.26762566645448504,0.37416389166389175,0.3301150157242415,5591.0,8.0,0.2505,0.36848606807220774,0.3382361111111111,0.24767786751787302,9309.0,4.0,0.019583333333333335,0.03916666666666667,0.14083333333333334,0.2069017480190376,919.0,27.0,0.07311140505584951,0.2370158388610504,0.2826205173427395,0.27899470842385615,7781.0,9.0,-0.03719135802469135,0.4083875257983637,0.3205246913580247,0.35646434542748107,3079.0,2.0,0.41666666666666663,0.11785113019775796,0.41666666666666663,0.11785113019775796,260.0,6.0,0.15944444444444447,0.22420641944092173,0.3294444444444445,0.2858936606243398,1322.0,5.0,0.15,0.33541019662496846,0.48999999999999994,0.4774934554525329,2011.0,1.0,-0.1375,,0.3625,,415.0
2018-12-26,6.0,-0.11666666666666665,0.2041241452319315,0.2916666666666667,0.3826443082899139,1376.0,13.0,-0.043931623931623934,0.18313491809943597,0.41668803418803424,0.3719063139379933,3161.0,11.0,-0.11742424242424243,0.26988821105162497,0.2883838383838384,0.3902077204456601,5591.0,4.0,0.2171931818181818,0.2601730150528836,0.3800606060606061,0.2777041783120561,9309.0,2.0,-0.1,0.14142135623730953,0.475,0.38890872965260115,919.0,15.0,0.035555555555555556,0.1427989299383381,0.10814814814814815,0.17515257479181467,7781.0,5.0,0.05523809523809524,0.19106605095532905,0.19801587301587303,0.24049354277590493,3079.0,2.0,-0.1,0.14142135623730953,0.475,0.38890872965260115,260.0,5.0,0.16714285714285715,0.2659983121014423,0.40214285714285714,0.3842679378670076,1322.0,3.0,0.0,0.0,0.13333333333333333,0.15275252316519466,2011.0,1.0,0.21666666666666665,,0.39999999999999997,,415.0
2019-01-02,8.0,0.07509469696969698,0.11059526536597097,0.1881628787878788,0.19573117840159826,1376.0,9.0,0.20525252525252527,0.38931540299856826,0.26343434343434347,0.21592668721491326,3161.0,7.0,0.041673881673881676,0.071176385167215,0.176002886002886,0.1565575522736081,5591.0,32.0,-0.0874574469763135,0.24217762369245485,0.25354414682539683,0.3428057660069193,9309.0,6.0,-0.008333333333333333,0.020412414523193152,0.35000000000000003,0.3,919.0,6.0,0.05129810004810006,0.21558289217440765,0.28370971620971625,0.22968835895689196,7781.0,5.0,0.05,0.1118033988749895,0.06999999999999999,0.10954451150103323,3079.0,1.0,0.0,,0.0,,260.0,3.0,0.31666666666666665,0.3547299442298793,0.2833333333333334,0.3013856886670855,1322.0,1.0,0.0,,0.0,,2011.0,2.0,0.0,0.0,0.15,0.21213203435596426,415.0
2019-01-07,11.0,0.2664141414141415,0.29843846312740857,0.3919191919191919,0.30048688511431154,1376.0,6.0,0.13333333333333333,0.32659863237109044,0.16666666666666666,0.408248290463863,3161.0,7.0,-0.038831168831168834,0.18326298245926861,0.256038961038961,0.3258984946383706,5591.0,27.0,0.08588477366255144,0.24695694301094667,0.2313991769547325,0.27576856128193666,9309.0,8.0,0.10624999999999998,0.20077973005261265,0.36875,0.3327897353232337,919.0,20.0,0.01475318662818663,0.14316768473286057,0.34207852332852334,0.2227167163234201,7781.0,5.0,0.1065,0.09829165783524052,0.2613333333333333,0.22614646188305096,3079.0,1.0,0.225,,0.4,,260.0,5.0,-0.005,0.01118033988749895,0.12999999999999998,0.17888543819998315,1322.0,3.0,0.0880952380952381,0.11210721301898621,0.30952380952380953,0.27042420694287017,2011.0,1.0,0.0,,0.0,,415.0
2019-01-08,13.0,0.07068376068376069,0.21674003433098843,0.20341880341880342,0.20269148927058755,1376.0,8.0,0.024305555555555552,0.13730646151546444,0.25798611111111114,0.34879939423144896,3161.0,4.0,-0.05,0.05773502691896258,0.275,0.18929694486000911,5591.0,30.0,0.04592063492063492,0.25278583862026105,0.2786230158730158,0.3180001422782784,9309.0,18.0,-0.000308641975308644,0.135135186384632,0.1743827160493827,0.2096690417695838,919.0,13.0,0.033566433566433566,0.06467732105840673,0.11188811188811189,0.18231502627855614,7781.0,4.0,0.0,0.0,0.04166666666666667,0.05,3079.0,1.0,0.0,,0.0,,260.0,2.0,0.5,0.42426406871192857,0.525,0.31819805153394637,1322.0,2.0,0.1,0.14142135623730953,0.3,0.0,2011.0,1.0,-0.019791666666666707,,0.44999999999999996,,415.0
2019-01-09,11.0,0.021363636363636366,0.05119037551585792,0.06727272727272728,0.1678744119329035,1376.0,34.0,0.09282679738562091,0.15702060025593334,0.3280882352941176,0.27111832768919825,3161.0,23.0,0.06634983374113808,0.26789614742409384,0.33481711525189783,0.3107329496630697,5591.0,98.0,0.06036597755985511,0.2862643962860256,0.2477116647524812,0.2923323023651248,9309.0,14.0,-0.09181547619047618,0.3296232474106104,0.4048511904761905,0.41317561892145005,919.0,15.0,0.08242424242424243,0.17090325739944678,0.23164021164021165,0.2740121939908849,7781.0,5.0,-0.0033333333333333327,0.1120515754264774,0.13333333333333333,0.2173067468400883,3079.0,1.0,0.0,,0.0,,260.0,3.0,0.19999999999999998,0.34641016151377546,0.3,0.5196152422706632,1322.0,1.0,0.36363636363636365,,0.5227272727272727,,2011.0,6.0,0.027380952380952377,0.093723068694117,0.17857142857142858,0.2775622746817921,415.0
